Country	Type	Mountain	Latitude	Longitude	Elevation
India	Mountain	Kakkir Malai Mountain	??????	??????	1015 m
South Africa    Mountain	Kanonkop	-29.248007	17.736402	948 m
South Africa    Mountain	Rietberg	-29.485528	17.883860	1313 m
South Africa	Mountain	Koeberg	-33.716387	18.555995 351 m
South Africa	Mountain	Bordje	??????	??????	245 m
South Africa	Mountain	Groot Phesantekraal	-33.798438	18.676031 95 m
South Africa	Mountain	Wemmershoekpiek    -33.854240	19.189038	1687 m
South Africa	Mountain	Spitskop	??????	??????	1204 m
South Africa	Mountain	Vaalkop	-25.567645	26265	1402 m
South Africa	Mountain    Tama Kgoshi	-24.724481	30.048128	1883 m
South Africa    Mountain	Nyunyani	-22.823021	31.125341	454 m
South Africa	Mountain	Bokweni    -27.369997	31.986502	675 m
South Africa	Mountain	Kamrant	-30.882623 23.054610	1263 m
South Africa	Mountain	Bloukop	-29.050638	26.583792	???? m
South Africa	Mountain	Grootberg	-32.222850	23.867171	???? m
South Africa	Mountain	Beyersfontein    -32.344544	23.357161	1123 m
South Africa	Mountain	Spitskop	-32767	24.146866	958 m
South Africa	Mountain	Nsaly	-28.906220 30.617121	1338 m
South Africa	Mountain	Nkengeni	-30.048407	30.187172 898 m
Taiwan	Mountain    Hong Mountain	24.444876	118.239261	80 m
Taiwan	Mountain	Hutou Mountain	??????	??????	61 m
Taiwan	Mountain	Dapingshan	22.981928	120.355842 68 m
Taiwan    Mountain	Beinan Main Mountain	23.051081	120.874347	3293 m
Taiwan	Mountain    Neipo Mountain	24.946188	121.455944	368 m
Taiwan	Mountain	Poluo Mountain	24.639374	121.477071	???? m
Taiwan	Mountain	Pingfong Mountain	24.149645	121342	3248 m
Taiwan	Mountain    Qilai Mountain	24.086174	121.323328	3559 m
Tanzania	Mountain	Parmusani    -8.834315	34.804419	1658 m
United States	Mountain	Square Peak	48.866409	-114.104519 2675 m
United States	Volcano	Haleakala	20.7100375889508	-156.25373840332	10,023 ft
United States	Mountain	Mount Bross	39.3352932229744	-106.107501983643	14,172 ft
United States	Mountain	Columbia Point	38.2963896	-105.2033248	13,980 ft
United States	Mountain	Mount Zirkel	40.8312811391357	-106.663255691528	12,180 ft
United States	Mountain	Challenger Point	37.9797245503786	-105.602645874023	14,080 ft
United States    Mountain	Fresno Dome	37.452666	-119.546666	2298 m
United States	Mountain	Wyoming Peak	42.6153280787144	-110.627431869507	11,378 ft
United States	Mountain	North Maroon Peak	39.0760430125401	-106.98709487915	14,014 ft
United States	Mountain	Lone Mountain	45.2782083170843	-111.450634002686	11,166 ft
United States	Mountain	Mount Douglas	45.297882	-110.184761	11,300 ft
United States	Mountain	Hyndman Peak	43.7493351828317	-114.131212234497	12,078 ft
United States	Mountain	Washakie Needles	43.7475371069627	-109.2018699646	12,518 ft
United States	Volcano	Mount Hood	45.3734935430662	-121.69581413269	11,239 ft
United States	Mountain	Clements Mountain	48.692433	-113.741026	???? m
United States	Mountain	Tweedy Mountain	45.4804752790816	-112.96537399292	11,154 ft
United States	Mountain	Hollowtop Mountain	45.6116358575251	-112.008275985718	10,513 ft
United States	Volcano	South Sister	44.1035502789205	-121.769371032715	10,358 ft
United States	Mountain	Mount Powell	39.7603213077231	-106.340618133545	13,534 ft
United States	Mountain	Denali	63.0695	-151.0074	20,320 ft
Venezuela	Mountain	Cerro La Yegüera	??????	??????	255 m
Namibia	Mountain	Platkop    -24.627984	16.568174	1501 m
Namibia	Mountain	Nagel	-25317	16.222028	1562 m
Namibia	Mountain	Hahnenkarn	-25.643697 16.463153	1864 m
Namibia    Mountain	Ganaams	-25.583271	16.568878	1928 m
Namibia	Mountain    Rotkuppe	-27.058584	15.586578	592 m
Namibia    Mountain	Eroseck	-22.515506	17.142596	1888 m
Namibia	Mountain	Bitter	??????	??????	1002 m
Sri Lanka	Mountain	Little Adam's Peak	6.865050	81.063017 1151 m
Sri Lanka	Mountain	Buwalpola Kanda    6.974863	80.881605	1681 m
Chile	Mountain	Alto de las Placetas	-34.855087	-70.469549	???? m
Chile	Mountain	Cerro Tres Horquetas	-39.022835	-71916	1533 m
Chile	Mountain	Cerro Rincón de Abra	??????	??????	725 m
Chile    Mountain	Cerro Risco Bayo	-34.299958	-71.218016	901 m
Chile	Mountain	Cerro Mancumán	-34.414249	-71.345908	???? m
Chile	Mountain	Cerro El Jote	-29.995756	-71.170221 839 m
Chile    Mountain	Cerro Moreno	-22.982317	-67.153988	4524 m
Chile    Mountain	Cerro El Mirador	-39.202113	-72.610524	520 m
Chile	Mountain	Cerro Las Sierrecillas	-33.966890	-70.856538	???? m
Colombia    Mountain	Cerro	7.291370	-72.806362	4008 m
Ecuador	Mountain	Genovesa	??????	??????	64 m
Ecuador	Mountain	Ilaló    -0.258002	-78.410616	3150 m
Ecuador	Mountain	Cuniburo	-0.037132	-78.152913 3346 m
Ecuador	Mountain	Cerro Arquitecto	??????	??????	4307 m
Ecuador	Mountain	Cerro Cabeza	-0.999432	-78.876824	???? m
Ecuador	Mountain	El Centinela    -0.478938	-79.030175	2570 m
Ethiopia	Mountain	Ualle Issi	11.420321	41.326805 492 m
Andorra    Mountain	Casamanya Peak	42.584607	1.565447	2740 m
Fiji	Mountain	Korokayiu	-18.183330	177900	312 m
Fiji	Mountain	Tomuna    -17.650000	178.783330	272 m
Germany	Mountain	Hinterreintalschrofen	??????	??????	2670 m
